,file_path,filename,class,size
1798,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_271014.jpg,EO_271014.jpg,eosinophil,363x360
1799,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_271708.jpg,EO_271708.jpg,eosinophil,363x360
1800,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_272663.jpg,EO_272663.jpg,eosinophil,363x360
1801,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_273049.jpg,EO_273049.jpg,eosinophil,363x360
1802,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_2736.jpg,EO_2736.jpg,eosinophil,363x360
1803,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_273741.jpg,EO_273741.jpg,eosinophil,363x360
1804,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_27382.jpg,EO_27382.jpg,eosinophil,363x360
1805,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_273880.jpg,EO_273880.jpg,eosinophil,363x360
1806,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_274103.jpg,EO_274103.jpg,eosinophil,363x360
1807,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_27437.jpg,EO_27437.jpg,eosinophil,363x360
1808,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_274435.jpg,EO_274435.jpg,eosinophil,363x360
1809,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_274458.jpg,EO_274458.jpg,eosinophil,363x360
1810,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_274574.jpg,EO_274574.jpg,eosinophil,363x360
1811,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_274822.jpg,EO_274822.jpg,eosinophil,363x360
1812,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_27502.jpg,EO_27502.jpg,eosinophil,363x360
1813,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_275142.jpg,EO_275142.jpg,eosinophil,363x360
1814,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_275189.jpg,EO_275189.jpg,eosinophil,363x360
1815,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_2755.jpg,EO_2755.jpg,eosinophil,363x360
1816,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_276058.jpg,EO_276058.jpg,eosinophil,363x360
1817,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_276119.jpg,EO_276119.jpg,eosinophil,363x360
1818,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_276199.jpg,EO_276199.jpg,eosinophil,363x360
1819,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_276280.jpg,EO_276280.jpg,eosinophil,363x360
1820,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_276552.jpg,EO_276552.jpg,eosinophil,363x360
1821,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_276645.jpg,EO_276645.jpg,eosinophil,363x360
1822,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_276797.jpg,EO_276797.jpg,eosinophil,363x360
1823,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_277497.jpg,EO_277497.jpg,eosinophil,363x360
1824,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_277857.jpg,EO_277857.jpg,eosinophil,363x360
1825,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_27809.jpg,EO_27809.jpg,eosinophil,363x360
1826,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_278121.jpg,EO_278121.jpg,eosinophil,363x360
1827,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_278219.jpg,EO_278219.jpg,eosinophil,363x360
1828,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_278343.jpg,EO_278343.jpg,eosinophil,363x360
1829,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_278427.jpg,EO_278427.jpg,eosinophil,363x360
1830,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_278488.jpg,EO_278488.jpg,eosinophil,363x360
1831,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_278646.jpg,EO_278646.jpg,eosinophil,363x360
1832,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_278795.jpg,EO_278795.jpg,eosinophil,363x360
1833,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_278802.jpg,EO_278802.jpg,eosinophil,363x360
1834,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_279650.jpg,EO_279650.jpg,eosinophil,363x360
1835,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_279817.jpg,EO_279817.jpg,eosinophil,363x360
1836,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_280451.jpg,EO_280451.jpg,eosinophil,363x360
1837,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_280653.jpg,EO_280653.jpg,eosinophil,363x360
1838,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_28080.jpg,EO_28080.jpg,eosinophil,363x360
1839,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_281130.jpg,EO_281130.jpg,eosinophil,363x360
1840,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_28192.jpg,EO_28192.jpg,eosinophil,363x360
1841,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_282222.jpg,EO_282222.jpg,eosinophil,363x360
1842,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_282946.jpg,EO_282946.jpg,eosinophil,363x360
1843,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_283475.jpg,EO_283475.jpg,eosinophil,363x360
1844,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_283618.jpg,EO_283618.jpg,eosinophil,363x360
1845,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_283790.jpg,EO_283790.jpg,eosinophil,363x360
1846,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_283906.jpg,EO_283906.jpg,eosinophil,363x360
1847,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_284748.jpg,EO_284748.jpg,eosinophil,363x360
1848,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_284757.jpg,EO_284757.jpg,eosinophil,363x360
1849,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_284934.jpg,EO_284934.jpg,eosinophil,363x360
1850,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_285081.jpg,EO_285081.jpg,eosinophil,363x360
1851,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_285269.jpg,EO_285269.jpg,eosinophil,363x360
1852,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_285298.jpg,EO_285298.jpg,eosinophil,363x360
1853,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_285354.jpg,EO_285354.jpg,eosinophil,363x360
1854,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_285640.jpg,EO_285640.jpg,eosinophil,363x360
1855,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_286161.jpg,EO_286161.jpg,eosinophil,363x360
1856,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_286184.jpg,EO_286184.jpg,eosinophil,363x360
1857,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_286409.jpg,EO_286409.jpg,eosinophil,363x360
1858,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_287394.jpg,EO_287394.jpg,eosinophil,363x360
1859,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_28765.jpg,EO_28765.jpg,eosinophil,363x360
1860,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_287859.jpg,EO_287859.jpg,eosinophil,363x360
1861,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_287969.jpg,EO_287969.jpg,eosinophil,363x360
1862,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_287970.jpg,EO_287970.jpg,eosinophil,363x360
1863,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_287971.jpg,EO_287971.jpg,eosinophil,363x360
1864,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_287976.jpg,EO_287976.jpg,eosinophil,363x360
1865,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_288126.jpg,EO_288126.jpg,eosinophil,363x360
1866,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_288460.jpg,EO_288460.jpg,eosinophil,363x360
1867,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_289878.jpg,EO_289878.jpg,eosinophil,363x360
1868,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_290013.jpg,EO_290013.jpg,eosinophil,363x360
1869,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_290103.jpg,EO_290103.jpg,eosinophil,363x360
1870,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_290570.jpg,EO_290570.jpg,eosinophil,363x360
1871,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_291138.jpg,EO_291138.jpg,eosinophil,363x360
1872,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_291250.jpg,EO_291250.jpg,eosinophil,363x360
1873,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_291508.jpg,EO_291508.jpg,eosinophil,363x360
1874,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_291685.jpg,EO_291685.jpg,eosinophil,363x360
1875,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_291883.jpg,EO_291883.jpg,eosinophil,363x360
1876,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_292022.jpg,EO_292022.jpg,eosinophil,363x360
1877,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_292560.jpg,EO_292560.jpg,eosinophil,363x360
1878,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_293968.jpg,EO_293968.jpg,eosinophil,363x360
1879,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_294174.jpg,EO_294174.jpg,eosinophil,363x360
1880,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_294218.jpg,EO_294218.jpg,eosinophil,363x360
1881,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_294351.jpg,EO_294351.jpg,eosinophil,363x360
1882,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_294378.jpg,EO_294378.jpg,eosinophil,363x360
1883,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_294488.jpg,EO_294488.jpg,eosinophil,363x360
1884,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_294492.jpg,EO_294492.jpg,eosinophil,363x360
1885,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_294566.jpg,EO_294566.jpg,eosinophil,363x360
1886,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_294946.jpg,EO_294946.jpg,eosinophil,363x360
1887,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_295602.jpg,EO_295602.jpg,eosinophil,363x360
1888,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_295726.jpg,EO_295726.jpg,eosinophil,363x360
1889,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_296431.jpg,EO_296431.jpg,eosinophil,363x360
1890,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_29702.jpg,EO_29702.jpg,eosinophil,363x360
1891,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_297333.jpg,EO_297333.jpg,eosinophil,363x360
1892,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_297372.jpg,EO_297372.jpg,eosinophil,363x360
1893,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_29763.jpg,EO_29763.jpg,eosinophil,363x360
1894,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_298214.jpg,EO_298214.jpg,eosinophil,363x360
1895,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_298423.jpg,EO_298423.jpg,eosinophil,363x360
1896,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_29868.jpg,EO_29868.jpg,eosinophil,363x360
1897,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_29874.jpg,EO_29874.jpg,eosinophil,363x360
1898,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_298884.jpg,EO_298884.jpg,eosinophil,363x360
1899,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_299128.jpg,EO_299128.jpg,eosinophil,363x360
1900,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_299477.jpg,EO_299477.jpg,eosinophil,363x360
1901,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_29954.jpg,EO_29954.jpg,eosinophil,363x360
1902,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_299733.jpg,EO_299733.jpg,eosinophil,363x360
1903,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_301146.jpg,EO_301146.jpg,eosinophil,363x360
1904,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_301432.jpg,EO_301432.jpg,eosinophil,363x360
1905,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_301622.jpg,EO_301622.jpg,eosinophil,363x360
1906,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_30192.jpg,EO_30192.jpg,eosinophil,363x360
1907,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_302258.jpg,EO_302258.jpg,eosinophil,363x360
1908,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_302263.jpg,EO_302263.jpg,eosinophil,363x360
1909,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_303238.jpg,EO_303238.jpg,eosinophil,363x360
1910,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_303353.jpg,EO_303353.jpg,eosinophil,363x360
1911,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_303404.jpg,EO_303404.jpg,eosinophil,363x360
1912,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_30344.jpg,EO_30344.jpg,eosinophil,363x360
1913,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_303442.jpg,EO_303442.jpg,eosinophil,363x360
1914,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_303550.jpg,EO_303550.jpg,eosinophil,363x360
1915,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_30439.jpg,EO_30439.jpg,eosinophil,363x360
1916,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_304439.jpg,EO_304439.jpg,eosinophil,363x360
1917,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_304840.jpg,EO_304840.jpg,eosinophil,363x360
1918,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_305691.jpg,EO_305691.jpg,eosinophil,363x360
1919,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_306876.jpg,EO_306876.jpg,eosinophil,363x360
1920,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_307124.jpg,EO_307124.jpg,eosinophil,363x360
1921,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_307413.jpg,EO_307413.jpg,eosinophil,363x360
1922,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_307912.jpg,EO_307912.jpg,eosinophil,363x360
1923,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_308825.jpg,EO_308825.jpg,eosinophil,363x360
1924,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_309157.jpg,EO_309157.jpg,eosinophil,363x360
1925,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_309479.jpg,EO_309479.jpg,eosinophil,363x360
1926,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_309740.jpg,EO_309740.jpg,eosinophil,363x360
1927,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_309854.jpg,EO_309854.jpg,eosinophil,363x360
1928,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_3103.jpg,EO_3103.jpg,eosinophil,363x360
1929,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_31159.jpg,EO_31159.jpg,eosinophil,363x360
1930,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_311652.jpg,EO_311652.jpg,eosinophil,363x360
1931,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_312048.jpg,EO_312048.jpg,eosinophil,363x360
1932,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_312103.jpg,EO_312103.jpg,eosinophil,363x360
1933,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_312108.jpg,EO_312108.jpg,eosinophil,363x360
1934,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_312272.jpg,EO_312272.jpg,eosinophil,363x360
1935,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_312283.jpg,EO_312283.jpg,eosinophil,363x360
1936,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_312702.jpg,EO_312702.jpg,eosinophil,363x360
1937,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_312938.jpg,EO_312938.jpg,eosinophil,363x360
1938,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_313186.jpg,EO_313186.jpg,eosinophil,363x360
1939,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_313229.jpg,EO_313229.jpg,eosinophil,363x360
1940,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_31352.jpg,EO_31352.jpg,eosinophil,363x360
1941,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_315374.jpg,EO_315374.jpg,eosinophil,363x360
1942,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_315883.jpg,EO_315883.jpg,eosinophil,363x360
1943,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_315956.jpg,EO_315956.jpg,eosinophil,363x360
1944,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_316082.jpg,EO_316082.jpg,eosinophil,363x360
1945,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_316132.jpg,EO_316132.jpg,eosinophil,363x360
1946,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_316187.jpg,EO_316187.jpg,eosinophil,363x360
1947,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_316227.jpg,EO_316227.jpg,eosinophil,363x360
1948,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_31665.jpg,EO_31665.jpg,eosinophil,363x360
1949,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_317336.jpg,EO_317336.jpg,eosinophil,363x360
1950,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_317454.jpg,EO_317454.jpg,eosinophil,363x360
1951,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_317558.jpg,EO_317558.jpg,eosinophil,363x360
1952,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_31773.jpg,EO_31773.jpg,eosinophil,363x360
1953,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_317781.jpg,EO_317781.jpg,eosinophil,363x360
1954,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_317789.jpg,EO_317789.jpg,eosinophil,363x360
1955,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_317907.jpg,EO_317907.jpg,eosinophil,363x360
1956,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_318207.jpg,EO_318207.jpg,eosinophil,363x360
1957,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_318637.jpg,EO_318637.jpg,eosinophil,363x360
1958,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_31926.jpg,EO_31926.jpg,eosinophil,363x360
1959,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_31947.jpg,EO_31947.jpg,eosinophil,363x360
1960,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_319771.jpg,EO_319771.jpg,eosinophil,363x360
1961,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_3205.jpg,EO_3205.jpg,eosinophil,363x360
1962,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_320908.jpg,EO_320908.jpg,eosinophil,363x360
1963,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_321079.jpg,EO_321079.jpg,eosinophil,363x360
1964,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_321089.jpg,EO_321089.jpg,eosinophil,363x360
1965,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_321489.jpg,EO_321489.jpg,eosinophil,363x360
1966,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_321528.jpg,EO_321528.jpg,eosinophil,363x360
1967,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_32178.jpg,EO_32178.jpg,eosinophil,363x360
1968,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_321841.jpg,EO_321841.jpg,eosinophil,363x360
1969,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_322036.jpg,EO_322036.jpg,eosinophil,363x360
1970,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_322092.jpg,EO_322092.jpg,eosinophil,363x360
1971,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_322492.jpg,EO_322492.jpg,eosinophil,363x360
1972,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_322766.jpg,EO_322766.jpg,eosinophil,363x360
1973,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_322937.jpg,EO_322937.jpg,eosinophil,363x360
1974,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_323058.jpg,EO_323058.jpg,eosinophil,363x360
1975,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_32318.jpg,EO_32318.jpg,eosinophil,363x360
1976,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_323763.jpg,EO_323763.jpg,eosinophil,363x360
1977,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_323955.jpg,EO_323955.jpg,eosinophil,363x360
1978,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_324141.jpg,EO_324141.jpg,eosinophil,363x360
1979,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_324172.jpg,EO_324172.jpg,eosinophil,363x360
1980,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_324596.jpg,EO_324596.jpg,eosinophil,363x360
1981,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_324837.jpg,EO_324837.jpg,eosinophil,363x360
1982,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_325253.jpg,EO_325253.jpg,eosinophil,363x360
1983,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_325473.jpg,EO_325473.jpg,eosinophil,363x360
1984,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_325893.jpg,EO_325893.jpg,eosinophil,363x360
1985,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_326103.jpg,EO_326103.jpg,eosinophil,363x360
1986,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_326305.jpg,EO_326305.jpg,eosinophil,363x360
1987,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_326334.jpg,EO_326334.jpg,eosinophil,363x360
1988,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_326529.jpg,EO_326529.jpg,eosinophil,363x360
1989,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_326543.jpg,EO_326543.jpg,eosinophil,363x360
1990,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_326816.jpg,EO_326816.jpg,eosinophil,363x360
1991,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_326829.jpg,EO_326829.jpg,eosinophil,363x360
1992,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_32702.jpg,EO_32702.jpg,eosinophil,363x360
1993,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_327236.jpg,EO_327236.jpg,eosinophil,363x360
1994,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_327676.jpg,EO_327676.jpg,eosinophil,363x360
1995,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_327928.jpg,EO_327928.jpg,eosinophil,363x360
1996,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_328721.jpg,EO_328721.jpg,eosinophil,363x360
1997,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_32900.jpg,EO_32900.jpg,eosinophil,363x360
1998,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_329010.jpg,EO_329010.jpg,eosinophil,363x360
1999,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_329444.jpg,EO_329444.jpg,eosinophil,363x360
2000,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_329897.jpg,EO_329897.jpg,eosinophil,363x360
2001,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_329975.jpg,EO_329975.jpg,eosinophil,363x360
2002,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_330411.jpg,EO_330411.jpg,eosinophil,363x360
2003,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_330708.jpg,EO_330708.jpg,eosinophil,363x360
2004,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_330760.jpg,EO_330760.jpg,eosinophil,363x360
2005,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_330791.jpg,EO_330791.jpg,eosinophil,363x360
2006,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_331089.jpg,EO_331089.jpg,eosinophil,363x360
2007,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_331211.jpg,EO_331211.jpg,eosinophil,363x360
2008,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_331664.jpg,EO_331664.jpg,eosinophil,363x360
2009,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_331701.jpg,EO_331701.jpg,eosinophil,363x360
2010,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_331982.jpg,EO_331982.jpg,eosinophil,363x360
2011,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_332005.jpg,EO_332005.jpg,eosinophil,369x366
2012,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_332343.jpg,EO_332343.jpg,eosinophil,363x360
2013,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_333101.jpg,EO_333101.jpg,eosinophil,363x360
2014,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_333334.jpg,EO_333334.jpg,eosinophil,363x360
2015,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_333432.jpg,EO_333432.jpg,eosinophil,363x360
2016,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_333532.jpg,EO_333532.jpg,eosinophil,363x360
2017,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_333590.jpg,EO_333590.jpg,eosinophil,363x360
2018,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_333712.jpg,EO_333712.jpg,eosinophil,363x360
2019,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_334306.jpg,EO_334306.jpg,eosinophil,363x360
2020,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_33518.jpg,EO_33518.jpg,eosinophil,363x360
2021,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_335540.jpg,EO_335540.jpg,eosinophil,363x360
2022,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_336031.jpg,EO_336031.jpg,eosinophil,363x360
