,level_0,index,file_path,filename,class
245,245,692,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_608112.jpg,BA_608112.jpg,basophil
246,246,694,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_608637.jpg,BA_608637.jpg,basophil
247,247,695,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_609344.jpg,BA_609344.jpg,basophil
248,248,699,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_611781.jpg,BA_611781.jpg,basophil
249,249,700,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_612717.jpg,BA_612717.jpg,basophil
250,250,702,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_615294.jpg,BA_615294.jpg,basophil
251,251,703,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_615482.jpg,BA_615482.jpg,basophil
252,252,704,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_6162.jpg,BA_6162.jpg,basophil
253,253,705,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_616487.jpg,BA_616487.jpg,basophil
254,254,708,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_618288.jpg,BA_618288.jpg,basophil
255,255,709,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_618537.jpg,BA_618537.jpg,basophil
256,256,710,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_619254.jpg,BA_619254.jpg,basophil
257,257,712,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_622087.jpg,BA_622087.jpg,basophil
258,258,717,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_628597.jpg,BA_628597.jpg,basophil
259,259,718,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_629062.jpg,BA_629062.jpg,basophil
260,260,719,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_629211.jpg,BA_629211.jpg,basophil
261,261,721,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_63104.jpg,BA_63104.jpg,basophil
262,262,723,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_631580.jpg,BA_631580.jpg,basophil
263,263,728,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_634407.jpg,BA_634407.jpg,basophil
264,264,731,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_636027.jpg,BA_636027.jpg,basophil
265,265,734,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_637803.jpg,BA_637803.jpg,basophil
266,266,740,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_642041.jpg,BA_642041.jpg,basophil
267,267,741,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_643553.jpg,BA_643553.jpg,basophil
268,268,743,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_647514.jpg,BA_647514.jpg,basophil
269,269,746,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_648725.jpg,BA_648725.jpg,basophil
270,270,748,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_653817.jpg,BA_653817.jpg,basophil
271,271,749,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_654891.jpg,BA_654891.jpg,basophil
272,272,753,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_65751.jpg,BA_65751.jpg,basophil
273,273,754,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_658251.jpg,BA_658251.jpg,basophil
274,274,755,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_658350.jpg,BA_658350.jpg,basophil
275,275,759,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_661119.jpg,BA_661119.jpg,basophil
276,276,764,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_664643.jpg,BA_664643.jpg,basophil
277,277,767,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_666432.jpg,BA_666432.jpg,basophil
278,278,768,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_667936.jpg,BA_667936.jpg,basophil
279,279,771,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_66887.jpg,BA_66887.jpg,basophil
280,280,778,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_674593.jpg,BA_674593.jpg,basophil
281,281,780,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_676044.jpg,BA_676044.jpg,basophil
282,282,781,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_677090.jpg,BA_677090.jpg,basophil
283,283,782,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_677937.jpg,BA_677937.jpg,basophil
284,284,786,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_680879.jpg,BA_680879.jpg,basophil
285,285,795,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_68896.jpg,BA_68896.jpg,basophil
286,286,797,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_689718.jpg,BA_689718.jpg,basophil
287,287,801,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_691235.jpg,BA_691235.jpg,basophil
288,288,803,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_692284.jpg,BA_692284.jpg,basophil
289,289,804,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_692349.jpg,BA_692349.jpg,basophil
290,290,806,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_693714.jpg,BA_693714.jpg,basophil
291,291,809,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_695712.jpg,BA_695712.jpg,basophil
292,292,813,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_699269.jpg,BA_699269.jpg,basophil
293,293,817,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_702907.jpg,BA_702907.jpg,basophil
294,294,818,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_702934.jpg,BA_702934.jpg,basophil
295,295,819,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_705900.jpg,BA_705900.jpg,basophil
296,296,823,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_710454.jpg,BA_710454.jpg,basophil
297,297,824,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_710902.jpg,BA_710902.jpg,basophil
298,298,825,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_711276.jpg,BA_711276.jpg,basophil
299,299,827,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_712958.jpg,BA_712958.jpg,basophil
300,300,830,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_716177.jpg,BA_716177.jpg,basophil
301,301,831,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_717119.jpg,BA_717119.jpg,basophil
302,302,833,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_720056.jpg,BA_720056.jpg,basophil
303,303,838,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_723161.jpg,BA_723161.jpg,basophil
304,304,839,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_723661.jpg,BA_723661.jpg,basophil
305,305,840,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_724023.jpg,BA_724023.jpg,basophil
306,306,860,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_73780.jpg,BA_73780.jpg,basophil
307,307,862,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_738567.jpg,BA_738567.jpg,basophil
308,308,864,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_741421.jpg,BA_741421.jpg,basophil
309,309,867,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_744466.jpg,BA_744466.jpg,basophil
310,310,874,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_74901.jpg,BA_74901.jpg,basophil
311,311,876,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_749588.jpg,BA_749588.jpg,basophil
312,312,878,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_752647.jpg,BA_752647.jpg,basophil
313,313,886,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_759075.jpg,BA_759075.jpg,basophil
314,314,891,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_760857.jpg,BA_760857.jpg,basophil
315,315,892,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_761947.jpg,BA_761947.jpg,basophil
316,316,896,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_767164.jpg,BA_767164.jpg,basophil
317,317,901,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_770604.jpg,BA_770604.jpg,basophil
318,318,904,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_77298.jpg,BA_77298.jpg,basophil
319,319,907,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_773446.jpg,BA_773446.jpg,basophil
320,320,910,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_775722.jpg,BA_775722.jpg,basophil
321,321,911,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_776763.jpg,BA_776763.jpg,basophil
322,322,918,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_785211.jpg,BA_785211.jpg,basophil
323,323,920,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_785668.jpg,BA_785668.jpg,basophil
324,324,921,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_78609.jpg,BA_78609.jpg,basophil
325,325,922,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_786369.jpg,BA_786369.jpg,basophil
326,326,923,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_786578.jpg,BA_786578.jpg,basophil
327,327,924,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_786797.jpg,BA_786797.jpg,basophil
328,328,928,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_788827.jpg,BA_788827.jpg,basophil
329,329,929,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_790227.jpg,BA_790227.jpg,basophil
330,330,937,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_796878.jpg,BA_796878.jpg,basophil
331,331,939,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_799126.jpg,BA_799126.jpg,basophil
332,332,946,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_801667.jpg,BA_801667.jpg,basophil
333,333,948,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_802408.jpg,BA_802408.jpg,basophil
334,334,949,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_80247.jpg,BA_80247.jpg,basophil
335,335,954,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_808405.jpg,BA_808405.jpg,basophil
336,336,955,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_809286.jpg,BA_809286.jpg,basophil
337,337,959,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_810083.jpg,BA_810083.jpg,basophil
338,338,960,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_810336.jpg,BA_810336.jpg,basophil
339,339,961,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_811885.jpg,BA_811885.jpg,basophil
340,340,966,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_815713.jpg,BA_815713.jpg,basophil
341,341,967,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_815872.jpg,BA_815872.jpg,basophil
342,342,976,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_819177.jpg,BA_819177.jpg,basophil
343,343,977,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_820417.jpg,BA_820417.jpg,basophil
344,344,979,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_823167.jpg,BA_823167.jpg,basophil
345,345,980,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_82322.jpg,BA_82322.jpg,basophil
346,346,981,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_824665.jpg,BA_824665.jpg,basophil
347,347,987,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_827462.jpg,BA_827462.jpg,basophil
348,348,999,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_835645.jpg,BA_835645.jpg,basophil
349,349,1004,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_83911.jpg,BA_83911.jpg,basophil
350,350,1006,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_839707.jpg,BA_839707.jpg,basophil
351,351,1008,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_84086.jpg,BA_84086.jpg,basophil
352,352,1009,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_842435.jpg,BA_842435.jpg,basophil
353,353,1012,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_844617.jpg,BA_844617.jpg,basophil
354,354,1013,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_845115.jpg,BA_845115.jpg,basophil
355,355,1017,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_847959.jpg,BA_847959.jpg,basophil
356,356,1018,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_848804.jpg,BA_848804.jpg,basophil
357,357,1020,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_849533.jpg,BA_849533.jpg,basophil
358,358,1027,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_855901.jpg,BA_855901.jpg,basophil
359,359,1031,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_85940.jpg,BA_85940.jpg,basophil
360,360,1032,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_860031.jpg,BA_860031.jpg,basophil
361,361,1033,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_86193.jpg,BA_86193.jpg,basophil
362,362,1035,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_863732.jpg,BA_863732.jpg,basophil
363,363,1042,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_868537.jpg,BA_868537.jpg,basophil
364,364,1045,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_871319.jpg,BA_871319.jpg,basophil
365,365,1052,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_87690.jpg,BA_87690.jpg,basophil
366,366,1057,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_879692.jpg,BA_879692.jpg,basophil
367,367,1061,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_882393.jpg,BA_882393.jpg,basophil
368,368,1066,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_884046.jpg,BA_884046.jpg,basophil
369,369,1067,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_885582.jpg,BA_885582.jpg,basophil
370,370,1068,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_885874.jpg,BA_885874.jpg,basophil
371,371,1072,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_889100.jpg,BA_889100.jpg,basophil
372,372,1075,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_891878.jpg,BA_891878.jpg,basophil
373,373,1077,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_892159.jpg,BA_892159.jpg,basophil
374,374,1078,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_89221.jpg,BA_89221.jpg,basophil
375,375,1086,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_895971.jpg,BA_895971.jpg,basophil
376,376,1096,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_90355.jpg,BA_90355.jpg,basophil
377,377,1100,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_907484.jpg,BA_907484.jpg,basophil
378,378,1120,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_92330.jpg,BA_92330.jpg,basophil
379,379,1122,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_925938.jpg,BA_925938.jpg,basophil
380,380,1124,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_928397.jpg,BA_928397.jpg,basophil
381,381,1126,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_93046.jpg,BA_93046.jpg,basophil
382,382,1144,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_938817.jpg,BA_938817.jpg,basophil
383,383,1152,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_945631.jpg,BA_945631.jpg,basophil
384,384,1156,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_949685.jpg,BA_949685.jpg,basophil
385,385,1157,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_949723.jpg,BA_949723.jpg,basophil
386,386,1163,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_953342.jpg,BA_953342.jpg,basophil
387,387,1164,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_95396.jpg,BA_95396.jpg,basophil
388,388,1171,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_961010.jpg,BA_961010.jpg,basophil
389,389,1174,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_965179.jpg,BA_965179.jpg,basophil
390,390,1180,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_970453.jpg,BA_970453.jpg,basophil
391,391,1182,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_975423.jpg,BA_975423.jpg,basophil
392,392,1198,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_98903.jpg,BA_98903.jpg,basophil
393,393,1203,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_991920.jpg,BA_991920.jpg,basophil
394,394,1208,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_99303.jpg,BA_99303.jpg,basophil
395,395,1210,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_99338.jpg,BA_99338.jpg,basophil
396,396,1211,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_994113.jpg,BA_994113.jpg,basophil
397,397,1212,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_994163.jpg,BA_994163.jpg,basophil
398,398,1214,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_995163.jpg,BA_995163.jpg,basophil
399,399,1216,../images_mendeley/PBC_dataset_normal_DIB/basophil/BA_99625.jpg,BA_99625.jpg,basophil
400,400,1220,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_100884.jpg,EO_100884.jpg,eosinophil
401,401,1221,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_10150.jpg,EO_10150.jpg,eosinophil
402,402,1222,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_101772.jpg,EO_101772.jpg,eosinophil
403,403,1226,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_103851.jpg,EO_103851.jpg,eosinophil
404,404,1227,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_103957.jpg,EO_103957.jpg,eosinophil
405,405,1229,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_104682.jpg,EO_104682.jpg,eosinophil
406,406,1230,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_105010.jpg,EO_105010.jpg,eosinophil
407,407,1231,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_105120.jpg,EO_105120.jpg,eosinophil
408,408,1235,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_106056.jpg,EO_106056.jpg,eosinophil
409,409,1236,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_106191.jpg,EO_106191.jpg,eosinophil
410,410,1239,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_106564.jpg,EO_106564.jpg,eosinophil
411,411,1241,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_107073.jpg,EO_107073.jpg,eosinophil
412,412,1242,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_107416.jpg,EO_107416.jpg,eosinophil
413,413,1244,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_10787.jpg,EO_10787.jpg,eosinophil
414,414,1246,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_108385.jpg,EO_108385.jpg,eosinophil
415,415,1247,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_108396.jpg,EO_108396.jpg,eosinophil
416,416,1249,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_109766.jpg,EO_109766.jpg,eosinophil
417,417,1251,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_110481.jpg,EO_110481.jpg,eosinophil
418,418,1252,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_110764.jpg,EO_110764.jpg,eosinophil
419,419,1253,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_111417.jpg,EO_111417.jpg,eosinophil
420,420,1257,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_112777.jpg,EO_112777.jpg,eosinophil
421,421,1258,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_112884.jpg,EO_112884.jpg,eosinophil
422,422,1260,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_113145.jpg,EO_113145.jpg,eosinophil
423,423,1262,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_113603.jpg,EO_113603.jpg,eosinophil
424,424,1263,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_114080.jpg,EO_114080.jpg,eosinophil
425,425,1264,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_114140.jpg,EO_114140.jpg,eosinophil
426,426,1266,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_114381.jpg,EO_114381.jpg,eosinophil
427,427,1268,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_114903.jpg,EO_114903.jpg,eosinophil
428,428,1270,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_115486.jpg,EO_115486.jpg,eosinophil
429,429,1271,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_115792.jpg,EO_115792.jpg,eosinophil
430,430,1272,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_115822.jpg,EO_115822.jpg,eosinophil
431,431,1274,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_117353.jpg,EO_117353.jpg,eosinophil
432,432,1275,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_117811.jpg,EO_117811.jpg,eosinophil
433,433,1278,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_118338.jpg,EO_118338.jpg,eosinophil
434,434,1279,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_118550.jpg,EO_118550.jpg,eosinophil
435,435,1281,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_118894.jpg,EO_118894.jpg,eosinophil
436,436,1282,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_118939.jpg,EO_118939.jpg,eosinophil
437,437,1285,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_119662.jpg,EO_119662.jpg,eosinophil
438,438,1286,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_119952.jpg,EO_119952.jpg,eosinophil
439,439,1287,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_120163.jpg,EO_120163.jpg,eosinophil
440,440,1288,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_120534.jpg,EO_120534.jpg,eosinophil
441,441,1289,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_122055.jpg,EO_122055.jpg,eosinophil
442,442,1290,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_122433.jpg,EO_122433.jpg,eosinophil
443,443,1291,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_122588.jpg,EO_122588.jpg,eosinophil
444,444,1297,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_123704.jpg,EO_123704.jpg,eosinophil
445,445,1299,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_124265.jpg,EO_124265.jpg,eosinophil
446,446,1302,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_125106.jpg,EO_125106.jpg,eosinophil
447,447,1303,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_125389.jpg,EO_125389.jpg,eosinophil
448,448,1305,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_125499.jpg,EO_125499.jpg,eosinophil
449,449,1308,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_126461.jpg,EO_126461.jpg,eosinophil
450,450,1309,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_126623.jpg,EO_126623.jpg,eosinophil
451,451,1311,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_128298.jpg,EO_128298.jpg,eosinophil
452,452,1315,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_129271.jpg,EO_129271.jpg,eosinophil
453,453,1316,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_129300.jpg,EO_129300.jpg,eosinophil
454,454,1319,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_131707.jpg,EO_131707.jpg,eosinophil
455,455,1320,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_132073.jpg,EO_132073.jpg,eosinophil
456,456,1321,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_132515.jpg,EO_132515.jpg,eosinophil
457,457,1322,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_133370.jpg,EO_133370.jpg,eosinophil
458,458,1323,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_133495.jpg,EO_133495.jpg,eosinophil
459,459,1325,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_13364.jpg,EO_13364.jpg,eosinophil
460,460,1327,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_134305.jpg,EO_134305.jpg,eosinophil
461,461,1330,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_135534.jpg,EO_135534.jpg,eosinophil
462,462,1331,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_135768.jpg,EO_135768.jpg,eosinophil
463,463,1332,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_136177.jpg,EO_136177.jpg,eosinophil
464,464,1335,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_137658.jpg,EO_137658.jpg,eosinophil
465,465,1341,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_140425.jpg,EO_140425.jpg,eosinophil
466,466,1342,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_140611.jpg,EO_140611.jpg,eosinophil
467,467,1343,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_141054.jpg,EO_141054.jpg,eosinophil
468,468,1344,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_141524.jpg,EO_141524.jpg,eosinophil
469,469,1345,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_141807.jpg,EO_141807.jpg,eosinophil
470,470,1346,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_142429.jpg,EO_142429.jpg,eosinophil
471,471,1347,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_142659.jpg,EO_142659.jpg,eosinophil
472,472,1349,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_143764.jpg,EO_143764.jpg,eosinophil
473,473,1351,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_14468.jpg,EO_14468.jpg,eosinophil
474,474,1352,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_145815.jpg,EO_145815.jpg,eosinophil
475,475,1354,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_146612.jpg,EO_146612.jpg,eosinophil
476,476,1355,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_146780.jpg,EO_146780.jpg,eosinophil
477,477,1356,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_147032.jpg,EO_147032.jpg,eosinophil
478,478,1360,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_147951.jpg,EO_147951.jpg,eosinophil
479,479,1361,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_148818.jpg,EO_148818.jpg,eosinophil
480,480,1362,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_149695.jpg,EO_149695.jpg,eosinophil
481,481,1364,../images_mendeley/PBC_dataset_normal_DIB/eosinophil/EO_150121.jpg,EO_150121.jpg,eosinophil
