,Patient_ID,file_path,filename,class,size
1820,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158561.jpg,LY_13158561.jpg,lymphocyte,"(363, 360, 3)"
1821,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158564.jpg,LY_13158564.jpg,lymphocyte,"(363, 360, 3)"
1822,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158566.jpg,LY_13158566.jpg,lymphocyte,"(363, 360, 3)"
1823,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158577.jpg,LY_13158577.jpg,lymphocyte,"(363, 360, 3)"
1824,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158578.jpg,LY_13158578.jpg,lymphocyte,"(363, 360, 3)"
1825,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158588.jpg,LY_13158588.jpg,lymphocyte,"(363, 360, 3)"
1826,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158598.jpg,LY_13158598.jpg,lymphocyte,"(363, 360, 3)"
1827,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158602.jpg,LY_13158602.jpg,lymphocyte,"(363, 360, 3)"
1828,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158603.jpg,LY_13158603.jpg,lymphocyte,"(363, 360, 3)"
1829,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158608.jpg,LY_13158608.jpg,lymphocyte,"(363, 360, 3)"
1830,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158618.jpg,LY_13158618.jpg,lymphocyte,"(363, 360, 3)"
1831,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158626.jpg,LY_13158626.jpg,lymphocyte,"(363, 360, 3)"
1832,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158629.jpg,LY_13158629.jpg,lymphocyte,"(363, 360, 3)"
1833,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158631.jpg,LY_13158631.jpg,lymphocyte,"(363, 360, 3)"
1834,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158641.jpg,LY_13158641.jpg,lymphocyte,"(363, 360, 3)"
1835,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158645.jpg,LY_13158645.jpg,lymphocyte,"(363, 360, 3)"
1836,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158665.jpg,LY_13158665.jpg,lymphocyte,"(363, 360, 3)"
1837,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158677.jpg,LY_13158677.jpg,lymphocyte,"(363, 360, 3)"
1838,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158682.jpg,LY_13158682.jpg,lymphocyte,"(363, 360, 3)"
1839,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158694.jpg,LY_13158694.jpg,lymphocyte,"(363, 360, 3)"
1840,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158707.jpg,LY_13158707.jpg,lymphocyte,"(363, 360, 3)"
1841,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158733.jpg,LY_13158733.jpg,lymphocyte,"(363, 360, 3)"
1842,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158740.jpg,LY_13158740.jpg,lymphocyte,"(363, 360, 3)"
1843,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158743.jpg,LY_13158743.jpg,lymphocyte,"(363, 360, 3)"
1844,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158745.jpg,LY_13158745.jpg,lymphocyte,"(363, 360, 3)"
1845,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158746.jpg,LY_13158746.jpg,lymphocyte,"(363, 360, 3)"
1846,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158748.jpg,LY_13158748.jpg,lymphocyte,"(363, 360, 3)"
1847,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158768.jpg,LY_13158768.jpg,lymphocyte,"(363, 360, 3)"
1848,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158775.jpg,LY_13158775.jpg,lymphocyte,"(363, 360, 3)"
1849,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158780.jpg,LY_13158780.jpg,lymphocyte,"(363, 360, 3)"
1850,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158801.jpg,LY_13158801.jpg,lymphocyte,"(363, 360, 3)"
1851,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158816.jpg,LY_13158816.jpg,lymphocyte,"(363, 360, 3)"
1852,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158819.jpg,LY_13158819.jpg,lymphocyte,"(363, 360, 3)"
1853,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158820.jpg,LY_13158820.jpg,lymphocyte,"(363, 360, 3)"
1854,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158827.jpg,LY_13158827.jpg,lymphocyte,"(363, 360, 3)"
1855,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158829.jpg,LY_13158829.jpg,lymphocyte,"(363, 360, 3)"
1856,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158833.jpg,LY_13158833.jpg,lymphocyte,"(363, 360, 3)"
1857,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158836.jpg,LY_13158836.jpg,lymphocyte,"(363, 360, 3)"
1858,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158842.jpg,LY_13158842.jpg,lymphocyte,"(363, 360, 3)"
1859,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158848.jpg,LY_13158848.jpg,lymphocyte,"(363, 360, 3)"
1860,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158895.jpg,LY_13158895.jpg,lymphocyte,"(363, 360, 3)"
1861,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158910.jpg,LY_13158910.jpg,lymphocyte,"(363, 360, 3)"
1862,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158913.jpg,LY_13158913.jpg,lymphocyte,"(363, 360, 3)"
1863,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158934.jpg,LY_13158934.jpg,lymphocyte,"(363, 360, 3)"
1864,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158938.jpg,LY_13158938.jpg,lymphocyte,"(363, 360, 3)"
1865,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158944.jpg,LY_13158944.jpg,lymphocyte,"(363, 360, 3)"
1866,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Lymphocyte\LY_13158952.jpg,LY_13158952.jpg,lymphocyte,"(363, 360, 3)"
1868,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Metamyelocyte\MMY_13158722.jpg,MMY_13158722.jpg,ig,"(363, 360, 3)"
1869,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Metamyelocyte\MY_13158627.jpg,MY_13158627.jpg,ig,"(363, 360, 3)"
1870,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Myelocyte\MY_13158489.jpg,MY_13158489.jpg,ig,"(363, 360, 3)"
1872,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Myelocyte\MY_13158651.jpg,MY_13158651.jpg,ig,"(363, 360, 3)"
1873,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Myelocyte\MY_13158679.jpg,MY_13158679.jpg,ig,"(363, 360, 3)"
1874,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Myelocyte\MY_13158708.jpg,MY_13158708.jpg,ig,"(363, 360, 3)"
1875,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Myelocyte\MY_13158861.jpg,MY_13158861.jpg,ig,"(363, 360, 3)"
1877,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158419.jpg,PMY_13158419.jpg,ig,"(363, 384, 3)"
1878,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158426.jpg,PMY_13158426.jpg,ig,"(363, 360, 3)"
1879,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158427.jpg,PMY_13158427.jpg,ig,"(363, 360, 3)"
1880,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158438.jpg,PMY_13158438.jpg,ig,"(363, 360, 3)"
1881,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158442.jpg,PMY_13158442.jpg,ig,"(363, 360, 3)"
1882,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158462.jpg,PMY_13158462.jpg,ig,"(363, 360, 3)"
1883,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158468.jpg,PMY_13158468.jpg,ig,"(363, 360, 3)"
1884,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158475.jpg,PMY_13158475.jpg,ig,"(363, 360, 3)"
1885,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158476.jpg,PMY_13158476.jpg,ig,"(363, 360, 3)"
1886,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158477.jpg,PMY_13158477.jpg,ig,"(363, 360, 3)"
1887,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158480.jpg,PMY_13158480.jpg,ig,"(363, 360, 3)"
1888,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158483.jpg,PMY_13158483.jpg,ig,"(363, 360, 3)"
1889,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158487.jpg,PMY_13158487.jpg,ig,"(363, 360, 3)"
1890,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158498.jpg,PMY_13158498.jpg,ig,"(363, 360, 3)"
1891,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158500.jpg,PMY_13158500.jpg,ig,"(363, 360, 3)"
1892,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158503.jpg,PMY_13158503.jpg,ig,"(363, 360, 3)"
1893,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158508.jpg,PMY_13158508.jpg,ig,"(363, 360, 3)"
1894,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158517.jpg,PMY_13158517.jpg,ig,"(363, 360, 3)"
1895,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158519.jpg,PMY_13158519.jpg,ig,"(363, 360, 3)"
1896,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158528.jpg,PMY_13158528.jpg,ig,"(363, 360, 3)"
1897,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158529.jpg,PMY_13158529.jpg,ig,"(363, 360, 3)"
1898,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158531.jpg,PMY_13158531.jpg,ig,"(363, 360, 3)"
1899,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158532.jpg,PMY_13158532.jpg,ig,"(363, 360, 3)"
1900,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158535.jpg,PMY_13158535.jpg,ig,"(363, 360, 3)"
1901,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158537.jpg,PMY_13158537.jpg,ig,"(363, 360, 3)"
1902,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158538.jpg,PMY_13158538.jpg,ig,"(363, 360, 3)"
1903,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158541.jpg,PMY_13158541.jpg,ig,"(363, 360, 3)"
1904,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158544.jpg,PMY_13158544.jpg,ig,"(363, 360, 3)"
1905,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158549.jpg,PMY_13158549.jpg,ig,"(363, 360, 3)"
1906,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158554.jpg,PMY_13158554.jpg,ig,"(363, 360, 3)"
1907,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158555.jpg,PMY_13158555.jpg,ig,"(363, 360, 3)"
1908,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158560.jpg,PMY_13158560.jpg,ig,"(363, 360, 3)"
1909,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158562.jpg,PMY_13158562.jpg,ig,"(363, 360, 3)"
1910,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158563.jpg,PMY_13158563.jpg,ig,"(363, 360, 3)"
1911,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158568.jpg,PMY_13158568.jpg,ig,"(363, 360, 3)"
1912,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158573.jpg,PMY_13158573.jpg,ig,"(363, 360, 3)"
1913,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158582.jpg,PMY_13158582.jpg,ig,"(363, 360, 3)"
1914,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158583.jpg,PMY_13158583.jpg,ig,"(363, 360, 3)"
1915,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158584.jpg,PMY_13158584.jpg,ig,"(363, 360, 3)"
1916,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158586.jpg,PMY_13158586.jpg,ig,"(363, 360, 3)"
1917,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158589.jpg,PMY_13158589.jpg,ig,"(363, 360, 3)"
1918,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158594.jpg,PMY_13158594.jpg,ig,"(363, 360, 3)"
1919,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158596.jpg,PMY_13158596.jpg,ig,"(363, 360, 3)"
1920,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158600.jpg,PMY_13158600.jpg,ig,"(363, 360, 3)"
1921,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158601.jpg,PMY_13158601.jpg,ig,"(363, 360, 3)"
1922,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158605.jpg,PMY_13158605.jpg,ig,"(363, 360, 3)"
1923,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158606.jpg,PMY_13158606.jpg,ig,"(363, 360, 3)"
1924,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158611.jpg,PMY_13158611.jpg,ig,"(363, 360, 3)"
1925,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158612.jpg,PMY_13158612.jpg,ig,"(363, 360, 3)"
1926,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158613.jpg,PMY_13158613.jpg,ig,"(363, 360, 3)"
1927,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158614.jpg,PMY_13158614.jpg,ig,"(363, 360, 3)"
1928,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158617.jpg,PMY_13158617.jpg,ig,"(363, 360, 3)"
1929,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158624.jpg,PMY_13158624.jpg,ig,"(363, 360, 3)"
1930,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158625.jpg,PMY_13158625.jpg,ig,"(363, 360, 3)"
1931,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158632.jpg,PMY_13158632.jpg,ig,"(363, 360, 3)"
1932,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158638.jpg,PMY_13158638.jpg,ig,"(363, 360, 3)"
1933,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158639.jpg,PMY_13158639.jpg,ig,"(363, 360, 3)"
1934,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158643.jpg,PMY_13158643.jpg,ig,"(363, 360, 3)"
1935,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158646.jpg,PMY_13158646.jpg,ig,"(363, 360, 3)"
1936,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158647.jpg,PMY_13158647.jpg,ig,"(363, 360, 3)"
1937,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158649.jpg,PMY_13158649.jpg,ig,"(363, 360, 3)"
1938,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158650.jpg,PMY_13158650.jpg,ig,"(363, 360, 3)"
1939,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158652.jpg,PMY_13158652.jpg,ig,"(363, 360, 3)"
1940,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158653.jpg,PMY_13158653.jpg,ig,"(363, 360, 3)"
1941,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158655.jpg,PMY_13158655.jpg,ig,"(363, 360, 3)"
1942,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158656.jpg,PMY_13158656.jpg,ig,"(363, 360, 3)"
1943,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158657.jpg,PMY_13158657.jpg,ig,"(363, 360, 3)"
1944,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158660.jpg,PMY_13158660.jpg,ig,"(363, 360, 3)"
1945,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158663.jpg,PMY_13158663.jpg,ig,"(363, 360, 3)"
1946,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158667.jpg,PMY_13158667.jpg,ig,"(363, 360, 3)"
1947,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158669.jpg,PMY_13158669.jpg,ig,"(363, 360, 3)"
1948,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158672.jpg,PMY_13158672.jpg,ig,"(363, 360, 3)"
1949,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158674.jpg,PMY_13158674.jpg,ig,"(363, 360, 3)"
1950,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158676.jpg,PMY_13158676.jpg,ig,"(363, 360, 3)"
1951,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158683.jpg,PMY_13158683.jpg,ig,"(363, 360, 3)"
1952,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158684.jpg,PMY_13158684.jpg,ig,"(363, 360, 3)"
1953,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158686.jpg,PMY_13158686.jpg,ig,"(363, 360, 3)"
1954,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158688.jpg,PMY_13158688.jpg,ig,"(363, 360, 3)"
1955,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158691.jpg,PMY_13158691.jpg,ig,"(363, 360, 3)"
1956,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158695.jpg,PMY_13158695.jpg,ig,"(363, 360, 3)"
1957,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158696.jpg,PMY_13158696.jpg,ig,"(363, 360, 3)"
1958,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158698.jpg,PMY_13158698.jpg,ig,"(363, 360, 3)"
1959,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158706.jpg,PMY_13158706.jpg,ig,"(363, 360, 3)"
1960,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158713.jpg,PMY_13158713.jpg,ig,"(363, 360, 3)"
1961,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158714.jpg,PMY_13158714.jpg,ig,"(363, 360, 3)"
1962,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158715.jpg,PMY_13158715.jpg,ig,"(363, 360, 3)"
1963,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158716.jpg,PMY_13158716.jpg,ig,"(363, 416, 3)"
1964,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158725.jpg,PMY_13158725.jpg,ig,"(363, 360, 3)"
1965,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158735.jpg,PMY_13158735.jpg,ig,"(363, 360, 3)"
1966,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158737.jpg,PMY_13158737.jpg,ig,"(363, 360, 3)"
1967,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158753.jpg,PMY_13158753.jpg,ig,"(363, 360, 3)"
1968,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158757.jpg,PMY_13158757.jpg,ig,"(363, 360, 3)"
1969,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158758.jpg,PMY_13158758.jpg,ig,"(363, 360, 3)"
1970,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158760.jpg,PMY_13158760.jpg,ig,"(363, 360, 3)"
1971,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158761.jpg,PMY_13158761.jpg,ig,"(363, 360, 3)"
1972,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158772.jpg,PMY_13158772.jpg,ig,"(363, 360, 3)"
1973,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158774.jpg,PMY_13158774.jpg,ig,"(363, 360, 3)"
1974,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158778.jpg,PMY_13158778.jpg,ig,"(363, 360, 3)"
1975,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158782.jpg,PMY_13158782.jpg,ig,"(363, 360, 3)"
1976,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158783.jpg,PMY_13158783.jpg,ig,"(363, 360, 3)"
1977,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158784.jpg,PMY_13158784.jpg,ig,"(363, 360, 3)"
1978,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158786.jpg,PMY_13158786.jpg,ig,"(363, 360, 3)"
1979,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158799.jpg,PMY_13158799.jpg,ig,"(363, 360, 3)"
1980,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158800.jpg,PMY_13158800.jpg,ig,"(363, 360, 3)"
1981,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158802.jpg,PMY_13158802.jpg,ig,"(363, 360, 3)"
1982,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158807.jpg,PMY_13158807.jpg,ig,"(363, 360, 3)"
1983,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158811.jpg,PMY_13158811.jpg,ig,"(363, 360, 3)"
1984,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158813.jpg,PMY_13158813.jpg,ig,"(363, 360, 3)"
1985,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158821.jpg,PMY_13158821.jpg,ig,"(363, 360, 3)"
1986,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158826.jpg,PMY_13158826.jpg,ig,"(363, 360, 3)"
1987,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158828.jpg,PMY_13158828.jpg,ig,"(363, 360, 3)"
1988,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158834.jpg,PMY_13158834.jpg,ig,"(363, 360, 3)"
1989,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158837.jpg,PMY_13158837.jpg,ig,"(363, 360, 3)"
1990,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158840.jpg,PMY_13158840.jpg,ig,"(363, 360, 3)"
1991,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158844.jpg,PMY_13158844.jpg,ig,"(363, 360, 3)"
1992,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158845.jpg,PMY_13158845.jpg,ig,"(363, 360, 3)"
1993,Patient_14,../images_apl_aml/All/All/Patient_14/Signed slides\Promyelocyte\PMY_13158846.jpg,PMY_13158846.jpg,ig,"(363, 360, 3)"
